proteinID,Multiplex,Symbol,Uniprot,OlinkRef,Fluid,percent missing values,mean_NPX,Intraplate CV,Interplate CV,Short term biotemporal CV,Long term biotemporal CV,plasma CSF correlation
NEURO EXPLORATORY_FKBP7_Q9Y680_OID05146,NEURO EXPLORATORY,FKBP7,Q9Y680,OID05146,plasma,1.7857142857142856,2.4000280555555555,5.06136799182751,17.742009884370187,33.34992481619352,15.784065167967725,0.11833204450386148
NEURO EXPLORATORY_FKBP7_Q9Y680_OID05146,NEURO EXPLORATORY,FKBP7,Q9Y680,OID05146,CSF,0,NA,NA,NA,25.51695541195088,NA,0.11833204450386148
NEURO EXPLORATORY_FOLR2_P14207_OID05136,NEURO EXPLORATORY,FOLR2,P14207,OID05136,plasma,0,6.192058611111111,1.2378306101044982,1.434873243414896,NA,2.5391589641871044,NA
NEURO EXPLORATORY_FUT8_Q9BYC5_OID05195,NEURO EXPLORATORY,FUT8,Q9BYC5,OID05195,CSF,0,NA,NA,NA,16.908234107547507,NA,0.28296539421352795
NEURO EXPLORATORY_FUT8_Q9BYC5_OID05195,NEURO EXPLORATORY,FUT8,Q9BYC5,OID05195,plasma,0.1984126984126984,0.9598255555555556,23.975750809557187,42.20768177761112,10.29577281202824,28.017141696207723,0.28296539421352795
NEURO EXPLORATORY_GBP2_P32456_OID05165,NEURO EXPLORATORY,GBP2,P32456,OID05165,CSF,97.87234042553192,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_GBP2_P32456_OID05165,NEURO EXPLORATORY,GBP2,P32456,OID05165,plasma,92.06349206349206,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_GGT5_P36269_OID05221,NEURO EXPLORATORY,GGT5,P36269,OID05221,plasma,0,3.0221133333333334,4.797426104173415,3.9492892571724205,3.0037882024775016,4.395396433499872,0.2996529607797408
NEURO EXPLORATORY_GGT5_P36269_OID05221,NEURO EXPLORATORY,GGT5,P36269,OID05221,CSF,0,NA,NA,NA,10.760245224620485,NA,0.2996529607797408
NEURO EXPLORATORY_GPNMB_Q14956_OID05139,NEURO EXPLORATORY,GPNMB,Q14956,OID05139,plasma,0,7.971695277777777,0.7088430596406088,1.0241930627314721,1.3222857980333123,1.1647748293093807,0.06164746370071667
NEURO EXPLORATORY_GPNMB_Q14956_OID05139,NEURO EXPLORATORY,GPNMB,Q14956,OID05139,CSF,0,NA,NA,NA,3.649361772786521,NA,0.06164746370071667
NEURO EXPLORATORY_GSTP1_P09211_OID05148,NEURO EXPLORATORY,GSTP1,P09211,OID05148,plasma,48.214285714285715,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_GSTP1_P09211_OID05148,NEURO EXPLORATORY,GSTP1,P09211,OID05148,CSF,91.48936170212765,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_HMOX2_P30519_OID05207,NEURO EXPLORATORY,HMOX2,P30519,OID05207,plasma,0,5.841376666666667,2.991210172607938,12.071199378829663,19.667215402532754,8.285081618864808,0.7342914360858983
NEURO EXPLORATORY_HMOX2_P30519_OID05207,NEURO EXPLORATORY,HMOX2,P30519,OID05207,CSF,0,NA,NA,NA,5.753174476481335,NA,0.7342914360858983
NEURO EXPLORATORY_HSP90B1_P14625_OID05159,NEURO EXPLORATORY,HSP90B1,P14625,OID05159,plasma,54.96031746031746,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_HSP90B1_P14625_OID05159,NEURO EXPLORATORY,HSP90B1,P14625,OID05159,CSF,100,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_IFI30_P13284_OID05174,NEURO EXPLORATORY,IFI30,P13284,OID05174,plasma,0.1984126984126984,1.8649925,6.685546543845022,5.070369357133377,12.965763403254995,9.047058658852334,0.2571508324893183
NEURO EXPLORATORY_IFI30_P13284_OID05174,NEURO EXPLORATORY,IFI30,P13284,OID05174,CSF,0,NA,NA,NA,7.2667894254583425,NA,0.2571508324893183
NEURO EXPLORATORY_IFNL1_Q8IU54_OID05127,NEURO EXPLORATORY,IFNL1,Q8IU54,OID05127,CSF,93.61702127659575,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_IFNL1_Q8IU54_OID05127,NEURO EXPLORATORY,IFNL1,Q8IU54,OID05127,plasma,2.976190476190476,1.7398799999999999,8.536578265749743,9.011245822377994,17.49242640843505,11.908847416463486,NA
NEURO EXPLORATORY_IKZF2_Q9UKS7_OID05178,NEURO EXPLORATORY,IKZF2,Q9UKS7,OID05178,CSF,97.87234042553192,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_IKZF2_Q9UKS7_OID05178,NEURO EXPLORATORY,IKZF2,Q9UKS7,OID05178,plasma,75.1984126984127,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_IL15_P40933_OID05169,NEURO EXPLORATORY,IL15,P40933,OID05169,CSF,0,NA,NA,NA,6.690706357732588,NA,0.34055432384536044
NEURO EXPLORATORY_IL15_P40933_OID05169,NEURO EXPLORATORY,IL15,P40933,OID05169,plasma,0.1984126984126984,2.5735527777777776,3.5743663790881164,6.521781630999503,8.55981119198337,6.4727854167094145,0.34055432384536044
NEURO EXPLORATORY_IL32_P24001_OID05194,NEURO EXPLORATORY,IL32,P24001,OID05194,plasma,0.1984126984126984,1.6937544444444443,9.732893452621859,5.649669731057479,6.099876304529633,10.28524667519584,NA
NEURO EXPLORATORY_IL32_P24001_OID05194,NEURO EXPLORATORY,IL32,P24001,OID05194,CSF,76.59574468085107,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_IL3RA_P26951_OID05211,NEURO EXPLORATORY,IL3RA,P26951,OID05211,CSF,8.51063829787234,NA,NA,NA,239.87059479582254,NA,-0.06964187533510678
NEURO EXPLORATORY_IL3RA_P26951_OID05211,NEURO EXPLORATORY,IL3RA,P26951,OID05211,plasma,0.1984126984126984,2.4950508333333334,5.13740473957767,2.458506641570426,10.78820509245981,5.122987109005433,-0.06964187533510678
NEURO EXPLORATORY_ILKAP_Q9H0C8_OID05215,NEURO EXPLORATORY,ILKAP,Q9H0C8,OID05215,plasma,3.1746031746031744,3.491595277777778,5.433312394170474,9.844517164294283,33.01652700091551,14.906080066776216,NA
NEURO EXPLORATORY_ILKAP_Q9H0C8_OID05215,NEURO EXPLORATORY,ILKAP,Q9H0C8,OID05215,CSF,59.57446808510638,NA,NA,NA,7.302552387041541,NA,NA
NEURO EXPLORATORY_IMPA1_P29218_OID05153,NEURO EXPLORATORY,IMPA1,P29218,OID05153,CSF,0,NA,NA,NA,21.641748337649755,NA,0.04889846643453184
NEURO EXPLORATORY_IMPA1_P29218_OID05153,NEURO EXPLORATORY,IMPA1,P29218,OID05153,plasma,1.984126984126984,2.7297583333333333,3.5754224940058124,12.626074243477278,77.66277226097355,22.7646275770339,0.04889846643453184
NEURO EXPLORATORY_ING1_Q9UK53_OID05217,NEURO EXPLORATORY,ING1,Q9UK53,OID05217,CSF,63.829787234042556,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_ING1_Q9UK53_OID05217,NEURO EXPLORATORY,ING1,Q9UK53,OID05217,plasma,44.24603174603175,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_ISLR2_Q6UXK2_OID05216,NEURO EXPLORATORY,ISLR2,Q6UXK2,OID05216,plasma,0.1984126984126984,2.5988736111111113,7.503124379528489,5.53024316055528,9.975961985219405,5.942717011927811,-0.06614615835590136
NEURO EXPLORATORY_ISLR2_Q6UXK2_OID05216,NEURO EXPLORATORY,ISLR2,Q6UXK2,OID05216,CSF,0,NA,NA,NA,5.3504645180443164,NA,-0.06614615835590136
NEURO EXPLORATORY_KIF1BP_Q96EK5_OID05213,NEURO EXPLORATORY,KIF1BP,Q96EK5,OID05213,plasma,0.1984126984126984,6.556453888888889,2.332106510287132,5.940449607867756,41.232535464849825,9.370214489997855,NA
NEURO EXPLORATORY_KIF1BP_Q96EK5_OID05213,NEURO EXPLORATORY,KIF1BP,Q96EK5,OID05213,CSF,91.48936170212765,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_KIR2DL3_P43628_OID05149,NEURO EXPLORATORY,KIR2DL3,P43628,OID05149,CSF,95.74468085106383,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_KIR2DL3_P43628_OID05149,NEURO EXPLORATORY,KIR2DL3,P43628,OID05149,plasma,1.1904761904761905,2.9761258333333336,3.71359212304202,6.566667865061175,14.77609321998023,6.216981305896837,NA
NEURO EXPLORATORY_KIRREL2_Q6UWL6_OID05188,NEURO EXPLORATORY,KIRREL2,Q6UWL6,OID05188,CSF,0,NA,NA,NA,20.954687668123587,NA,-0.06958533366868112
NEURO EXPLORATORY_KIRREL2_Q6UWL6_OID05188,NEURO EXPLORATORY,KIRREL2,Q6UWL6,OID05188,plasma,0,3.8513083333333333,3.242983595268508,3.9067679752056956,10.107937046381773,3.7119946970293873,-0.06958533366868112
NEURO EXPLORATORY_KLB_Q86Z14_OID05137,NEURO EXPLORATORY,KLB,Q86Z14,OID05137,CSF,97.87234042553192,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_KLB_Q86Z14_OID05137,NEURO EXPLORATORY,KLB,Q86Z14,OID05137,plasma,0,3.7458252777777776,2.424383028221288,2.327990762808581,8.746319397642154,3.538927587863913,NA
NEURO EXPLORATORY_LEPR_P48357_OID05160,NEURO EXPLORATORY,LEPR,P48357,OID05160,plasma,0,6.858033611111111,1.1658447192635657,1.9027911817309002,3.212375488601783,1.9002892407336904,NA
NEURO EXPLORATORY_LEPR_P48357_OID05160,NEURO EXPLORATORY,LEPR,P48357,OID05160,CSF,91.48936170212765,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_LTBP3_Q9NS15_OID05522,NEURO EXPLORATORY,LTBP3,Q9NS15,OID05522,CSF,0,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_LTBP3_Q9NS15_OID05522,NEURO EXPLORATORY,LTBP3,Q9NS15,OID05522,plasma,0,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_MAD1L1_Q9Y6D9_OID05191,NEURO EXPLORATORY,MAD1L1,Q9Y6D9,OID05191,plasma,0,3.168911666666667,4.48849438388521,8.805045419448835,23.12833537603788,15.467862437388765,-0.10987780074498428
NEURO EXPLORATORY_MAD1L1_Q9Y6D9_OID05191,NEURO EXPLORATORY,MAD1L1,Q9Y6D9,OID05191,CSF,21.27659574468085,NA,NA,NA,158.06814263966976,NA,-0.10987780074498428
NEURO EXPLORATORY_NAA10_P41227_OID05168,NEURO EXPLORATORY,NAA10,P41227,OID05168,plasma,0,5.548992222222222,2.5363795817232906,11.564437703243568,43.947074327146694,14.58994915939249,NA
NEURO EXPLORATORY_NAA10_P41227_OID05168,NEURO EXPLORATORY,NAA10,P41227,OID05168,CSF,95.74468085106383,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_NDRG1_Q92597_OID05163,NEURO EXPLORATORY,NDRG1,Q92597,OID05163,plasma,0.5952380952380952,2.7376252777777776,3.997872867813587,6.477587907976937,25.658742070883758,8.439164376944335,0.18185026288030604
NEURO EXPLORATORY_NDRG1_Q92597_OID05163,NEURO EXPLORATORY,NDRG1,Q92597,OID05163,CSF,10.638297872340425,NA,NA,NA,20.49506333816759,NA,0.18185026288030604
NEURO EXPLORATORY_NEFL_P07196_OID05206,NEURO EXPLORATORY,NEFL,P07196,OID05206,CSF,0,NA,NA,NA,1.644074674066519,NA,0.6950444669011431
NEURO EXPLORATORY_NEFL_P07196_OID05206,NEURO EXPLORATORY,NEFL,P07196,OID05206,plasma,0,6.261836111111111,1.6974063702390443,3.8710468840901404,4.744045870955576,5.1115604884717625,0.6950444669011431
NEURO EXPLORATORY_NPM1_P06748_OID05182,NEURO EXPLORATORY,NPM1,P06748,OID05182,CSF,0,NA,NA,NA,38.20438800505976,NA,-0.3562692939281377
NEURO EXPLORATORY_NPM1_P06748_OID05182,NEURO EXPLORATORY,NPM1,P06748,OID05182,plasma,0.1984126984126984,2.8027475,4.187908330554775,8.731435817617855,31.1514559677057,21.868350415999952,-0.3562692939281377
NEURO EXPLORATORY_NXPH1_P58417_OID05167,NEURO EXPLORATORY,NXPH1,P58417,OID05167,CSF,0,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_NXPH1_P58417_OID05167,NEURO EXPLORATORY,NXPH1,P58417,OID05167,plasma,75.1984126984127,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_PAEP_P09466_OID05189,NEURO EXPLORATORY,PAEP,P09466,OID05189,CSF,100,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_PAEP_P09466_OID05189,NEURO EXPLORATORY,PAEP,P09466,OID05189,plasma,17.46031746031746,1.1922,9.661612116668113,6.811802384700214,25.74666694671687,18.462844294021746,NA
NEURO EXPLORATORY_PFDN2_Q9UHV9_OID05197,NEURO EXPLORATORY,PFDN2,Q9UHV9,OID05197,CSF,59.57446808510638,NA,NA,NA,73.08266441311218,NA,NA
NEURO EXPLORATORY_PFDN2_Q9UHV9_OID05197,NEURO EXPLORATORY,PFDN2,Q9UHV9,OID05197,plasma,0.3968253968253968,2.9591944444444445,5.058842880423135,16.40304711034471,89.71764074466337,11.0089201525793,NA
NEURO EXPLORATORY_PHOSPHO1_Q8TCT1_OID05203,NEURO EXPLORATORY,PHOSPHO1,Q8TCT1,OID05203,CSF,0,NA,NA,NA,19.18831283100909,NA,0.10223736986064823
NEURO EXPLORATORY_PHOSPHO1_Q8TCT1_OID05203,NEURO EXPLORATORY,PHOSPHO1,Q8TCT1,OID05203,plasma,0.1984126984126984,4.2730725,1.8030422714847114,2.513656950806795,5.354929800283354,3.611535305583775,0.10223736986064823
NEURO EXPLORATORY_PLA2G10_O15496_OID05177,NEURO EXPLORATORY,PLA2G10,O15496,OID05177,plasma,0.5952380952380952,5.681094722222222,1.3661376978366293,2.525581093884842,7.426605888591595,5.265148928330003,NA
NEURO EXPLORATORY_PLA2G10_O15496_OID05177,NEURO EXPLORATORY,PLA2G10,O15496,OID05177,CSF,93.61702127659575,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_PMVK_Q15126_OID05218,NEURO EXPLORATORY,PMVK,Q15126,OID05218,CSF,89.36170212765957,NA,NA,NA,32.55915415532012,NA,NA
NEURO EXPLORATORY_PMVK_Q15126_OID05218,NEURO EXPLORATORY,PMVK,Q15126,OID05218,plasma,0,8.945262222222222,1.255241544274662,3.1735433070987553,36.39505272617182,6.171756663480713,NA
NEURO EXPLORATORY_PPP3R1_P63098_OID05214,NEURO EXPLORATORY,PPP3R1,P63098,OID05214,plasma,0,5.550355277777777,2.5130885075081166,6.003289232512087,9.942441044987099,6.394271534217971,-0.20627924170634182
NEURO EXPLORATORY_PPP3R1_P63098_OID05214,NEURO EXPLORATORY,PPP3R1,P63098,OID05214,CSF,0,NA,NA,NA,8.991448653799463,NA,-0.20627924170634182
NEURO EXPLORATORY_PRTFDC1_Q9NRG1_OID05176,NEURO EXPLORATORY,PRTFDC1,Q9NRG1,OID05176,plasma,1.5873015873015872,5.655045555555556,2.4422070075412288,7.738255130169387,32.826373210361616,14.022575923703501,NA
NEURO EXPLORATORY_PRTFDC1_Q9NRG1_OID05176,NEURO EXPLORATORY,PRTFDC1,Q9NRG1,OID05176,CSF,100,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_PSG1_P11464_OID05186,NEURO EXPLORATORY,PSG1,P11464,OID05186,plasma,0.7936507936507936,2.340008888888889,5.306385260435487,10.726951454288942,5.573312403447621,-4.817890035657734,0.32027977575450395
NEURO EXPLORATORY_PSG1_P11464_OID05186,NEURO EXPLORATORY,PSG1,P11464,OID05186,CSF,17.02127659574468,NA,NA,NA,135.43754505879278,NA,0.32027977575450395
NEURO EXPLORATORY_PSME1_Q06323_OID05187,NEURO EXPLORATORY,PSME1,Q06323,OID05187,plasma,0,3.9856705555555556,4.529141429124596,11.795731583908557,10.78156871816158,10.543405399657615,-0.5329300512758718
NEURO EXPLORATORY_PSME1_Q06323_OID05187,NEURO EXPLORATORY,PSME1,Q06323,OID05187,CSF,4.25531914893617,NA,NA,NA,30.277538795828022,NA,-0.5329300512758718
NEURO EXPLORATORY_PTPN1_P18031_OID05141,NEURO EXPLORATORY,PTPN1,P18031,OID05141,CSF,0,NA,NA,NA,58.413349554254836,NA,-0.1522145198559165
NEURO EXPLORATORY_PTPN1_P18031_OID05141,NEURO EXPLORATORY,PTPN1,P18031,OID05141,plasma,0,7.492404444444444,2.2005193572774417,9.303799048585141,29.727387431803184,13.174977363361966,-0.1522145198559165
NEURO EXPLORATORY_PTS_Q03393_OID05193,NEURO EXPLORATORY,PTS,Q03393,OID05193,CSF,0,NA,NA,NA,9.88566108400237,NA,-0.0709819179472034
NEURO EXPLORATORY_PTS_Q03393_OID05193,NEURO EXPLORATORY,PTS,Q03393,OID05193,plasma,0,3.5066855555555554,3.852204217026423,4.75418805630961,13.795614836020967,6.8366549075093905,-0.0709819179472034
NEURO EXPLORATORY_RBKS_Q9H477_OID05144,NEURO EXPLORATORY,RBKS,Q9H477,OID05144,plasma,0,8.205766666666667,0.953097327111978,2.517298630730095,8.223104271205072,3.81443144172231,-0.12589341217273795
NEURO EXPLORATORY_RBKS_Q9H477_OID05144,NEURO EXPLORATORY,RBKS,Q9H477,OID05144,CSF,0,NA,NA,NA,6.679656379648929,NA,-0.12589341217273795
NEURO EXPLORATORY_RNF31_Q96EP0_OID05208,NEURO EXPLORATORY,RNF31,Q96EP0,OID05208,plasma,19.841269841269842,2.112693,6.353801978760659,11.176527759783774,52.83960564516366,8.304583206959101,NA
NEURO EXPLORATORY_RNF31_Q96EP0_OID05208,NEURO EXPLORATORY,RNF31,Q96EP0,OID05208,CSF,82.97872340425532,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_RPS6KB1_P23443_OID05150,NEURO EXPLORATORY,RPS6KB1,P23443,OID05150,CSF,100,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_RPS6KB1_P23443_OID05150,NEURO EXPLORATORY,RPS6KB1,P23443,OID05150,plasma,5.357142857142857,4.486326666666667,3.0880561293312514,14.21192659562608,127.44672488585583,13.833053076486483,NA
NEURO EXPLORATORY_SCGB1A1_P11684_OID05155,NEURO EXPLORATORY,SCGB1A1,P11684,OID05155,plasma,0,3.8483916666666667,1.9193396655074508,3.582796573274558,NA,3.860568596249723,NA
NEURO EXPLORATORY_SFRP1_Q8N474_OID05171,NEURO EXPLORATORY,SFRP1,Q8N474,OID05171,CSF,0,NA,NA,NA,3.7974779982239326,NA,-0.11661405502022369
NEURO EXPLORATORY_SFRP1_Q8N474_OID05171,NEURO EXPLORATORY,SFRP1,Q8N474,OID05171,plasma,0,7.30165,1.5653309503281,2.977584154251575,4.6342082457227844,4.126635892940231,-0.11661405502022369
NEURO EXPLORATORY_SMOC1_Q9H4F8_OID05135,NEURO EXPLORATORY,SMOC1,Q9H4F8,OID05135,plasma,0,5.529031388888889,0.965090344480484,2.5539266628810564,3.0501139557428556,3.036463536282082,0.10891984165835916
NEURO EXPLORATORY_SMOC1_Q9H4F8_OID05135,NEURO EXPLORATORY,SMOC1,Q9H4F8,OID05135,CSF,0,NA,NA,NA,1.703659685524934,NA,0.10891984165835916
NEURO EXPLORATORY_SNCG_O76070_OID05210,NEURO EXPLORATORY,SNCG,O76070,OID05210,CSF,0,NA,NA,NA,3.4759998296183263,NA,0.6264199141477281
NEURO EXPLORATORY_SNCG_O76070_OID05210,NEURO EXPLORATORY,SNCG,O76070,OID05210,plasma,0.1984126984126984,2.6564105555555555,5.500685843481944,9.985355191246853,10.416812731099382,8.052209196044702,0.6264199141477281
NEURO EXPLORATORY_SRP14_P37108_OID05142,NEURO EXPLORATORY,SRP14,P37108,OID05142,plasma,0,3.6705900000000002,2.1703189518646715,5.698997869419308,32.824929951792825,13.81457904934626,-0.37977911175216217
NEURO EXPLORATORY_SRP14_P37108_OID05142,NEURO EXPLORATORY,SRP14,P37108,OID05142,CSF,14.893617021276595,NA,NA,NA,45.02280394126723,NA,-0.37977911175216217
NEURO EXPLORATORY_TBCB_Q99426_OID05181,NEURO EXPLORATORY,TBCB,Q99426,OID05181,CSF,25.53191489361702,NA,NA,NA,214.81181392037587,NA,-0.07189255332696551
NEURO EXPLORATORY_TBCB_Q99426_OID05181,NEURO EXPLORATORY,TBCB,Q99426,OID05181,plasma,0,9.696289722222222,1.0843504662482903,4.633639311635449,25.145107783197567,7.972111754909465,-0.07189255332696551
NEURO EXPLORATORY_TDGF1_P13385_OID05131,NEURO EXPLORATORY,TDGF1,P13385,OID05131,plasma,50,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_TDGF1_P13385_OID05131,NEURO EXPLORATORY,TDGF1,P13385,OID05131,CSF,0,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_TNFRSF13C_Q96RJ3_OID05205,NEURO EXPLORATORY,TNFRSF13C,Q96RJ3,OID05205,CSF,0,NA,NA,NA,16.40537649317651,NA,-0.022831288389679683
NEURO EXPLORATORY_TNFRSF13C_Q96RJ3_OID05205,NEURO EXPLORATORY,TNFRSF13C,Q96RJ3,OID05205,plasma,6.349206349206349,1.903026111111111,9.91417957186621,6.073748603426229,34.23650621070376,7.8941668291551,-0.022831288389679683
NEURO EXPLORATORY_TPPP3_Q9BW30_OID05196,NEURO EXPLORATORY,TPPP3,Q9BW30,OID05196,CSF,91.48936170212765,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_TPPP3_Q9BW30_OID05196,NEURO EXPLORATORY,TPPP3,Q9BW30,OID05196,plasma,2.976190476190476,2.2168723529411767,3.962731433638562,9.038401212690038,16.5808384849665,8.439020137657938,NA
NEURO EXPLORATORY_UBE2F_Q969M7_OID05179,NEURO EXPLORATORY,UBE2F,Q969M7,OID05179,plasma,69.24603174603175,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_UBE2F_Q969M7_OID05179,NEURO EXPLORATORY,UBE2F,Q969M7,OID05179,CSF,97.87234042553192,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_VSTM1_Q6UX27_OID05199,NEURO EXPLORATORY,VSTM1,Q6UX27,OID05199,plasma,0.7936507936507936,1.4113705555555556,11.55970479679078,11.848663676575002,27.721390521621537,10.383682777462532,NA
NEURO EXPLORATORY_VSTM1_Q6UX27_OID05199,NEURO EXPLORATORY,VSTM1,Q6UX27,OID05199,CSF,85.1063829787234,NA,NA,NA,NA,NA,NA
NEURO EXPLORATORY_WWP2_O00308_OID05219,NEURO EXPLORATORY,WWP2,O00308,OID05219,CSF,0,NA,NA,NA,23.24662581556496,NA,-0.26409708157696754
NEURO EXPLORATORY_WWP2_O00308_OID05219,NEURO EXPLORATORY,WWP2,O00308,OID05219,plasma,0,7.338493888888889,2.394964298186052,7.1501897058204245,13.417506188657596,5.6938524578662415,-0.26409708157696754
